Year,Month,Day,"Patuxent Reservoir Inflow, MGD",BOP Storage,EOP Storage,Release,Spill,,
2002,8,29,34,6391,6380.25,44.75,0,,
2002,8,30,14,6380.25,6349.5,44.75,0,,
2002,8,31,10,6349.5,6314.75,44.75,0,,
2002,9,1,14,6314.75,6284,44.75,0,,
2002,9,2,14,6284,6253.25,44.75,0,,
2002,9,3,11,6253.25,6219.5,44.75,0,,
2002,9,4,9,6219.5,6183.75,44.75,0,,
2002,9,5,8,6183.75,6147,44.75,0,,
2002,9,6,7,6147,6109.25,44.75,0,,
2002,9,7,6,6109.25,6070.5,44.75,0,,
2002,9,8,6,6070.5,6031.75,44.75,0,,
2002,9,9,6,6031.75,5993,44.75,0,,
2002,9,10,5,5993,5953.25,44.75,0,,
2002,9,11,5,5953.25,5913.5,44.75,0,,
2002,9,12,4,5913.5,5872.75,44.75,0,,
2002,9,13,4,5872.75,5832,44.75,0,,
2002,9,14,3,5832,5790.25,44.75,0,,
2002,9,15,5,5790.25,5750.5,44.75,0,,
2002,9,16,7,5750.5,5712.75,44.75,0,,
2002,9,17,6,5712.75,5674,44.75,0,,
2002,9,18,5,5674,5634.25,44.75,0,,
2002,9,19,4,5634.25,5593.5,44.75,0,,
2002,9,20,3,5593.5,5551.75,44.75,0,,
2002,9,21,3,5551.75,5510,44.75,0,,
2002,9,22,4,5510,5469.25,44.75,0,,
2002,9,23,5,5469.25,5429.5,44.75,0,,
2002,9,24,5,5429.5,5389.75,44.75,0,,
2002,9,25,4,5389.75,5349,44.75,0,,
2002,9,26,17,5349,5321.25,44.75,0,,
2002,9,27,51,5321.25,5327.5,44.75,0,,
2002,9,28,60,5327.5,5342.75,44.75,0,,
2002,9,29,18,5342.75,5316,44.75,0,,
2002,9,30,12,5316,5283.25,44.75,0,,
2002,10,1,11,5283.25,5249.5,44.75,0,,
2002,10,2,9,5249.5,5213.75,44.75,0,,
2002,10,3,9,5213.75,5178,44.75,0,,
2002,10,4,8,5178,5141.25,44.75,0,,
2002,10,5,8,5141.25,5104.5,44.75,0,,
2002,10,6,7,5104.5,5066.75,44.75,0,,
2002,10,7,7,5066.75,5029,44.75,0,,
2002,10,8,6,5029,4990.25,44.75,0,,
2002,10,9,6,4990.25,4951.5,44.75,0,,
2002,10,10,12,4951.5,4918.75,44.75,0,,
2002,10,11,80,4918.75,4954,44.75,0,,
2002,10,12,42,4954,4951.25,44.75,0,,
2002,10,13,24,4951.25,4930.5,44.75,0,,
2002,10,14,19,4930.5,4904.75,44.75,0,,
2002,10,15,17,4904.75,4877,44.75,0,,
2002,10,16,169,4877,5001.25,44.75,0,,
2002,10,17,73,5001.25,5029.5,44.75,0,,
2002,10,18,40,5029.5,5024.75,44.75,0,,
2002,10,19,30,5024.75,5010,44.75,0,,
2002,10,20,27,5010,4992.25,44.75,0,,
2002,10,21,24,4992.25,4971.5,44.75,0,,
2002,10,22,22,4971.5,4948.75,44.75,0,,
2002,10,23,22,4948.75,4926,44.75,0,,
2002,10,24,21,4926,4902.25,44.75,0,,
2002,10,25,22,4902.25,4879.5,44.75,0,,
2002,10,26,58,4879.5,4892.75,44.75,0,,
2002,10,27,34,4892.75,4882,44.75,0,,
2002,10,28,29,4882,4866.25,44.75,0,,
2002,10,29,49,4866.25,4870.5,44.75,0,,
2002,10,30,106,4870.5,4931.75,44.75,0,,
2002,10,31,82,4931.75,4969,44.75,0,,
2002,11,1,48,4969,4972.25,44.75,0,,
2002,11,2,39,4972.25,4966.5,44.75,0,,
2002,11,3,32,4966.5,4953.75,44.75,0,,
2002,11,4,28,4953.75,4937,44.75,0,,
2002,11,5,29,4937,4921.25,44.75,0,,
2002,11,6,103,4921.25,4979.5,44.75,0,,
2002,11,7,47,4979.5,4981.75,44.75,0,,
2002,11,8,36,4981.75,4973,44.75,0,,
2002,11,9,33,4973,4961.25,44.75,0,,
2002,11,10,32,4961.25,4948.5,44.75,0,,
2002,11,11,85,4948.5,4988.75,44.75,0,,
2002,11,12,116,4988.75,5060,44.75,0,,
2002,11,13,121,5060,5136.25,44.75,0,,
2002,11,14,66,5136.25,5157.5,44.75,0,,
2002,11,15,54,5157.5,5166.75,44.75,0,,
2002,11,16,181,5166.75,5303,44.75,0,,
2002,11,17,423,5303,5681.25,44.75,0,,
2002,11,18,331,5681.25,5967.5,44.75,0,,
2002,11,19,122,5967.5,6044.75,44.75,0,,
2002,11,20,91,6044.75,6091,44.75,0,,
2002,11,21,79,6091,6125.25,44.75,0,,
2002,11,22,88,6125.25,6168.5,44.75,0,,
2002,11,23,68,6168.5,6191.75,44.75,0,,
2002,11,24,61,6191.75,6208,44.75,0,,
2002,11,25,56,6208,6219.25,44.75,0,,
2002,11,26,55,6219.25,6229.5,44.75,0,,
2002,11,27,56,6229.5,6240.75,44.75,0,,
2002,11,28,53,6240.75,6249,44.75,0,,
2002,11,29,51,6249,6255.25,44.75,0,,
2002,11,30,50,6255.25,6260.5,44.75,0,,
2002,12,1,48,6260.5,6263.75,44.75,0,,
2002,12,2,46,6263.75,6265,44.75,0,,
2002,12,3,44,6265,6264.25,44.75,0,,
2002,12,4,43,6264.25,6262.5,44.75,0,,
2002,12,5,46,6262.5,6263.75,44.75,0,,
2002,12,6,52,6263.75,6271,44.75,0,,
2002,12,7,47,6271,6273.25,44.75,0,,
2002,12,8,44,6273.25,6272.5,44.75,0,,
2002,12,9,44,6272.5,6271.75,44.75,0,,
2002,12,10,43,6271.75,6270,44.75,0,,
2002,12,11,274,6270,6499.25,44.75,0,,
2002,12,12,273,6499.25,6727.5,44.75,0,,
2002,12,13,251,6727.5,6933.75,44.75,0,,
2002,12,14,446,6933.75,7335,44.75,0,,
2002,12,15,200,7335,7490.25,44.75,0,,
2002,12,16,134,7490.25,7579.5,44.75,0,,
2002,12,17,107,7579.5,7641.75,44.75,0,,
2002,12,18,93,7641.75,7690,44.75,0,,
2002,12,19,86,7690,7731.25,44.75,0,,
2002,12,20,106,7731.25,7792.5,44.75,0,,
2002,12,21,95,7792.5,7842.75,44.75,0,,
2002,12,22,80,7842.75,7878,44.75,0,,
2002,12,23,75,7878,7908.25,44.75,0,,
2002,12,24,72,7908.25,7935.5,44.75,0,,
2002,12,25,170,7935.5,8060.75,44.75,0,,
2002,12,26,144,8060.75,8160,44.75,0,,
2002,12,27,103,8160,8218.25,44.75,0,,
2002,12,28,90,8218.25,8263.5,44.75,0,,
2002,12,29,85,8263.5,8303.75,44.75,0,,
2002,12,30,82,8303.75,8341,44.75,0,,
2002,12,31,84,8341,8380.25,44.75,0,,
2003,1,1,336,8380.25,8671.5,44.75,0,,
2003,1,2,626,8671.5,9252.75,44.75,0,,
2003,1,3,395,9252.75,9603,44.75,0,,
2003,1,4,254,9603,9812.25,44.75,0,,
2003,1,5,171,9812.25,9938.5,44.75,0,,
2003,1,6,153,9938.5,10046.75,44.75,0,,
2003,1,7,135,10046.75,10100,44.75,37,,
2003,1,8,136,10100,10100,44.75,91.25,,
2003,1,9,147,10100,10100,44.75,102.25,,
2003,1,10,127,10100,10100,44.75,82.25,,
2003,1,11,109,10100,10100,44.75,64.25,,
2003,1,12,99,10100,10100,44.75,54.25,,
2003,1,13,96,10100,10100,44.75,51.25,,
2003,1,14,92,10100,10100,44.75,47.25,,
2003,1,15,88,10100,10100,44.75,43.25,,
2003,1,16,85,10100,10100,44.75,40.25,,
2003,1,17,83,10100,10100,44.75,38.25,,
2003,1,18,81,10100,10100,44.75,36.25,,
2003,1,19,80,10100,10100,44.75,35.25,,
2003,1,20,78,10100,10100,44.75,33.25,,
2003,1,21,75,10100,10100,44.75,30.25,,
2003,1,22,74,10100,10100,44.75,29.25,,
2003,1,23,72,10100,10100,44.75,27.25,,
2003,1,24,71,10100,10100,44.75,26.25,,
2003,1,25,70,10100,10100,44.75,25.25,,
2003,1,26,70,10100,10100,44.75,25.25,,
2003,1,27,70,10100,10100,44.75,25.25,,
2003,1,28,70,10100,10100,44.75,25.25,,
2003,1,29,68,10100,10100,44.75,23.25,,
2003,1,30,67,10100,10100,44.75,22.25,,
2003,1,31,66,10100,10100,44.75,21.25,,
2003,2,1,89,10100,10100,44.75,44.25,,
2003,2,2,80,10100,10100,44.75,35.25,,
2003,2,3,75,10100,10100,44.75,30.25,,
2003,2,4,127,10100,10100,44.75,82.25,,
2003,2,5,100,10100,10100,44.75,55.25,,
2003,2,6,82,10100,10100,44.75,37.25,,
2003,2,7,85,10100,10100,44.75,40.25,,
2003,2,8,76,10100,10100,44.75,31.25,,
2003,2,9,71,10100,10100,44.75,26.25,,
2003,2,10,67,10100,10100,44.75,22.25,,
2003,2,11,66,10100,10100,44.75,21.25,,
2003,2,12,63,10100,10100,44.75,18.25,,
2003,2,13,63,10100,10100,44.75,18.25,,
2003,2,14,64,10100,10100,44.75,19.25,,
2003,2,15,64,10100,10100,44.75,19.25,,
2003,2,16,39,10100,10094.25,44.75,0,,
2003,2,17,66,10094.25,10100,44.75,15.5,,
2003,2,18,107,10100,10100,44.75,62.25,,
2003,2,19,91,10100,10100,44.75,46.25,,
2003,2,20,88,10100,10100,44.75,43.25,,
2003,2,21,99,10100,10100,44.75,54.25,,
2003,2,22,1122,10100,10100,44.75,1077.25,,
2003,2,23,1067,10100,10100,44.75,1022.25,,
2003,2,24,462,10100,10100,44.75,417.25,,
2003,2,25,255,10100,10100,44.75,210.25,,
2003,2,26,189,10100,10100,44.75,144.25,,
2003,2,27,153,10100,10100,44.75,108.25,,
2003,2,28,140,10100,10100,44.75,95.25,,
2003,3,1,128,10100,10100,44.75,83.25,,
2003,3,2,250,10100,10100,44.75,205.25,,
2003,3,3,362,10100,10100,44.75,317.25,,
2003,3,4,186,10100,10100,44.75,141.25,,
2003,3,5,236,10100,10100,44.75,191.25,,
2003,3,6,779,10100,10100,44.75,734.25,,
2003,3,7,343,10100,10100,44.75,298.25,,
2003,3,8,316,10100,10100,44.75,271.25,,
2003,3,9,741,10100,10100,44.75,696.25,,
2003,3,10,307,10100,10100,44.75,262.25,,
2003,3,11,217,10100,10100,44.75,172.25,,
2003,3,12,203,10100,10100,44.75,158.25,,
2003,3,13,227,10100,10100,44.75,182.25,,
2003,3,14,236,10100,10100,44.75,191.25,,
2003,3,15,189,10100,10100,44.75,144.25,,
2003,3,16,180,10100,10100,44.75,135.25,,
2003,3,17,174,10100,10100,44.75,129.25,,
2003,3,18,162,10100,10100,44.75,117.25,,
2003,3,19,149,10100,10100,44.75,104.25,,
2003,3,20,615,10100,10100,44.75,570.25,,
2003,3,21,495,10100,10100,44.75,450.25,,
2003,3,22,247,10100,10100,44.75,202.25,,
2003,3,23,199,10100,10100,44.75,154.25,,
2003,3,24,178,10100,10100,44.75,133.25,,
2003,3,25,165,10100,10100,44.75,120.25,,
2003,3,26,167,10100,10100,44.75,122.25,,
2003,3,27,172,10100,10100,44.75,127.25,,
2003,3,28,151,10100,10100,44.75,106.25,,
2003,3,29,152,10100,10100,44.75,107.25,,
2003,3,30,272,10100,10100,44.75,227.25,,
2003,3,31,224,10100,10100,44.75,179.25,,
2003,4,1,176,10100,10100,44.75,131.25,,
2003,4,2,162,10100,10100,44.75,117.25,,
2003,4,3,152,10100,10100,44.75,107.25,,
2003,4,4,146,10100,10100,44.75,101.25,,
2003,4,5,143,10100,10100,44.75,98.25,,
2003,4,6,135,10100,10100,44.75,90.25,,
2003,4,7,197,10100,10100,44.75,152.25,,
2003,4,8,184,10100,10100,44.75,139.25,,
2003,4,9,241,10100,10100,44.75,196.25,,
2003,4,10,191,10100,10100,44.75,146.25,,
2003,4,11,248,10100,10100,44.75,203.25,,
2003,4,12,188,10100,10100,44.75,143.25,,
2003,4,13,161,10100,10100,44.75,116.25,,
2003,4,14,148,10100,10100,44.75,103.25,,
2003,4,15,143,10100,10100,44.75,98.25,,
2003,4,16,136,10100,10100,44.75,91.25,,
2003,4,17,128,10100,10100,44.75,83.25,,
2003,4,18,124,10100,10100,44.75,79.25,,
2003,4,19,131,10100,10100,44.75,86.25,,
2003,4,20,121,10100,10100,44.75,76.25,,
2003,4,21,118,10100,10100,44.75,73.25,,
2003,4,22,121,10100,10100,44.75,76.25,,
2003,4,23,112,10100,10100,44.75,67.25,,
2003,4,24,104,10100,10100,44.75,59.25,,
2003,4,25,104,10100,10100,44.75,59.25,,
2003,4,26,156,10100,10100,44.75,111.25,,
2003,4,27,125,10100,10100,44.75,80.25,,
2003,4,28,108,10100,10100,44.75,63.25,,
2003,4,29,103,10100,10100,44.75,58.25,,
2003,4,30,98,10100,10100,44.75,53.25,,
2003,5,1,96,10100,10100,44.75,51.25,,
2003,5,2,93,10100,10100,44.75,48.25,,
2003,5,3,88,10100,10100,44.75,43.25,,
2003,5,4,84,10100,10100,44.75,39.25,,
2003,5,5,90,10100,10100,44.75,45.25,,
2003,5,6,106,10100,10100,44.75,61.25,,
2003,5,7,94,10100,10100,44.75,49.25,,
2003,5,8,98,10100,10100,44.75,53.25,,
2003,5,9,115,10100,10100,44.75,70.25,,
2003,5,10,124,10100,10100,44.75,79.25,,
2003,5,11,118,10100,10100,44.75,73.25,,
2003,5,12,104,10100,10100,44.75,59.25,,
2003,5,13,95,10100,10100,44.75,50.25,,
2003,5,14,88,10100,10100,44.75,43.25,,
2003,5,15,82,10100,10100,44.75,37.25,,
2003,5,16,316,10100,10100,44.75,271.25,,
2003,5,17,166,10100,10100,44.75,121.25,,
2003,5,18,177,10100,10100,44.75,132.25,,
2003,5,19,140,10100,10100,44.75,95.25,,
2003,5,20,115,10100,10100,44.75,70.25,,
2003,5,21,161,10100,10100,44.75,116.25,,
2003,5,22,149,10100,10100,44.75,104.25,,
2003,5,23,126,10100,10100,44.75,81.25,,
2003,5,24,138,10100,10100,44.75,93.25,,
2003,5,25,258,10100,10100,44.75,213.25,,
2003,5,26,404,10100,10100,44.75,359.25,,
2003,5,27,192,10100,10100,44.75,147.25,,
2003,5,28,185,10100,10100,44.75,140.25,,
2003,5,29,154,10100,10100,44.75,109.25,,
2003,5,30,132,10100,10100,44.75,87.25,,
2003,5,31,330,10100,10100,44.75,285.25,,
2003,6,1,316,10100,10100,44.75,271.25,,
2003,6,2,157,10100,10100,44.75,112.25,,
2003,6,3,170,10100,10100,44.75,125.25,,
2003,6,4,423,10100,10100,44.75,378.25,,
2003,6,5,383,10100,10100,44.75,338.25,,
2003,6,6,196,10100,10100,44.75,151.25,,
2003,6,7,1328,10100,10100,44.75,1283.25,,
2003,6,8,401,10100,10100,44.75,356.25,,
2003,6,9,276,10100,10100,44.75,231.25,,
2003,6,10,211,10100,10100,44.75,166.25,,
2003,6,11,191,10100,10100,44.75,146.25,,
2003,6,12,273,10100,10100,44.75,228.25,,
2003,6,13,1253,10100,10100,44.75,1208.25,,
2003,6,14,875,10100,10100,44.75,830.25,,
2003,6,15,285,10100,10100,44.75,240.25,,
2003,6,16,223,10100,10100,44.75,178.25,,
2003,6,17,202,10100,10100,44.75,157.25,,
2003,6,18,240,10100,10100,44.75,195.25,,
2003,6,19,610,10100,10100,44.75,565.25,,
2003,6,20,621,10100,10100,44.75,576.25,,
2003,6,21,312,10100,10100,44.75,267.25,,
2003,6,22,256,10100,10100,44.75,211.25,,
2003,6,23,209,10100,10100,44.75,164.25,,
2003,6,24,181,10100,10100,44.75,136.25,,
2003,6,25,167,10100,10100,44.75,122.25,,
2003,6,26,156,10100,10100,44.75,111.25,,
2003,6,27,146,10100,10100,44.75,101.25,,
2003,6,28,137,10100,10100,44.75,92.25,,
2003,6,29,133,10100,10100,44.75,88.25,,
2003,6,30,127,10100,10100,44.75,82.25,,
2003,7,1,128,10100,10100,44.75,83.25,,
2003,7,2,134,10100,10100,44.75,89.25,,
2003,7,3,232,10100,10100,44.75,187.25,,
2003,7,4,165,10100,10100,44.75,120.25,,
2003,7,5,143,10100,10100,44.75,98.25,,
2003,7,6,140,10100,10100,44.75,95.25,,
2003,7,7,211,10100,10100,44.75,166.25,,
2003,7,8,132,10100,10100,44.75,87.25,,
2003,7,9,121,10100,10100,44.75,76.25,,
2003,7,10,126,10100,10100,44.75,81.25,,
2003,7,11,159,10100,10100,44.75,114.25,,
2003,7,12,116,10100,10100,44.75,71.25,,
2003,7,13,104,10100,10100,44.75,59.25,,
2003,7,14,98,10100,10100,44.75,53.25,,
2003,7,15,94,10100,10100,44.75,49.25,,
2003,7,16,92,10100,10100,44.75,47.25,,
2003,7,17,85,10100,10100,44.75,40.25,,
2003,7,18,83,10100,10100,44.75,38.25,,
2003,7,19,85,10100,10100,44.75,40.25,,
2003,7,20,80,10100,10100,44.75,35.25,,
2003,7,21,77,10100,10100,44.75,32.25,,
2003,7,22,99,10100,10100,44.75,54.25,,
2003,7,23,212,10100,10100,44.75,167.25,,
2003,7,24,143,10100,10100,44.75,98.25,,
2003,7,25,92,10100,10100,44.75,47.25,,
2003,7,26,82,10100,10100,44.75,37.25,,
2003,7,27,78,10100,10100,44.75,33.25,,
2003,7,28,95,10100,10100,44.75,50.25,,
2003,7,29,104,10100,10100,44.75,59.25,,
2003,7,30,81,10100,10100,44.75,36.25,,
2003,7,31,76,10100,10100,44.75,31.25,,
2003,8,1,81,10100,10100,44.75,36.25,,
2003,8,2,80,10100,10100,44.75,35.25,,
2003,8,3,76,10100,10100,44.75,31.25,,
2003,8,4,78,10100,10100,44.75,33.25,,
2003,8,5,75,10100,10100,44.75,30.25,,
2003,8,6,72,10100,10100,44.75,27.25,,
2003,8,7,68,10100,10100,44.75,23.25,,
2003,8,8,106,10100,10100,44.75,61.25,,
2003,8,9,195,10100,10100,44.75,150.25,,
2003,8,10,93,10100,10100,44.75,48.25,,
2003,8,11,677,10100,10100,44.75,632.25,,
2003,8,12,183,10100,10100,44.75,138.25,,
2003,8,13,131,10100,10100,44.75,86.25,,
2003,8,14,99,10100,10100,44.75,54.25,,
2003,8,15,85,10100,10100,44.75,40.25,,
2003,8,16,79,10100,10100,44.75,34.25,,
2003,8,17,327,10100,10100,44.75,282.25,,
2003,8,18,113,10100,10100,44.75,68.25,,
2003,8,19,93,10100,10100,44.75,48.25,,
2003,8,20,85,10100,10100,44.75,40.25,,
2003,8,21,79,10100,10100,44.75,34.25,,
2003,8,22,86,10100,10100,44.75,41.25,,
2003,8,23,95,10100,10100,44.75,50.25,,
2003,8,24,73,10100,10100,44.75,28.25,,
2003,8,25,67,10100,10100,44.75,22.25,,
2003,8,26,82,10100,10100,44.75,37.25,,
2003,8,27,97,10100,10100,44.75,52.25,,
2003,8,28,88,10100,10100,44.75,43.25,,
2003,8,29,77,10100,10100,44.75,32.25,,
2003,8,30,77,10100,10100,44.75,32.25,,
2003,8,31,67,10100,10100,44.75,22.25,,
2003,9,1,65,10100,10100,44.75,20.25,,
2003,9,2,84,10100,10100,44.75,39.25,,
2003,9,3,87,10100,10100,44.75,42.25,,
2003,9,4,1160,10100,10100,44.75,1115.25,,
2003,9,5,177,10100,10100,44.75,132.25,,
2003,9,6,117,10100,10100,44.75,72.25,,
2003,9,7,100,10100,10100,44.75,55.25,,
2003,9,8,89,10100,10100,44.75,44.25,,
2003,9,9,84,10100,10100,44.75,39.25,,
2003,9,10,77,10100,10100,44.75,32.25,,
2003,9,11,73,10100,10100,44.75,28.25,,
2003,9,12,85,10100,10100,44.75,40.25,,
2003,9,13,239,10100,10100,44.75,194.25,,
2003,9,14,132,10100,10100,44.75,87.25,,
2003,9,15,202,10100,10100,44.75,157.25,,
2003,9,16,181,10100,10100,44.75,136.25,,
2003,9,17,107,10100,10100,44.75,62.25,,
2003,9,18,451,10100,10100,44.75,406.25,,
2003,9,19,1439,10100,10100,44.75,1394.25,,
2003,9,20,213,10100,10100,44.75,168.25,,
2003,9,21,159,10100,10100,44.75,114.25,,
2003,9,22,142,10100,10100,44.75,97.25,,
2003,9,23,2415,10100,10100,44.75,2370.25,,
2003,9,24,283,10100,10100,44.75,238.25,,
2003,9,25,203,10100,10100,44.75,158.25,,
2003,9,26,226,10100,10100,44.75,181.25,,
2003,9,27,166,10100,10100,44.75,121.25,,
2003,9,28,170,10100,10100,44.75,125.25,,
2003,9,29,145,10100,10100,44.75,100.25,,
2003,9,30,134,10100,10100,44.75,89.25,,
2003,10,1,127,10100,10100,44.75,82.25,,
2003,10,2,124,10100,10100,44.75,79.25,,
2003,10,3,117,10100,10100,44.75,72.25,,
2003,10,4,130,10100,10100,44.75,85.25,,
2003,10,5,119,10100,10100,44.75,74.25,,
2003,10,6,112,10100,10100,44.75,67.25,,
2003,10,7,108,10100,10100,44.75,63.25,,
2003,10,8,106,10100,10100,44.75,61.25,,
2003,10,9,102,10100,10100,44.75,57.25,,
2003,10,10,101,10100,10100,44.75,56.25,,
2003,10,11,100,10100,10100,44.75,55.25,,
2003,10,12,97,10100,10100,44.75,52.25,,
2003,10,13,93,10100,10100,44.75,48.25,,
2003,10,14,155,10100,10100,44.75,110.25,,
2003,10,15,408,10100,10100,44.75,363.25,,
2003,10,16,131,10100,10100,44.75,86.25,,
2003,10,17,116,10100,10100,44.75,71.25,,
2003,10,18,112,10100,10100,44.75,67.25,,
2003,10,19,105,10100,10100,44.75,60.25,,
2003,10,20,100,10100,10100,44.75,55.25,,
2003,10,21,100,10100,10100,44.75,55.25,,
2003,10,22,103,10100,10100,44.75,58.25,,
2003,10,23,98,10100,10100,44.75,53.25,,
2003,10,24,92,10100,10100,44.75,47.25,,
2003,10,25,91,10100,10100,44.75,46.25,,
2003,10,26,93,10100,10100,44.75,48.25,,
2003,10,27,1200,10100,10100,44.75,1155.25,,
2003,10,28,306,10100,10100,44.75,261.25,,
2003,10,29,610,10100,10100,44.75,565.25,,
2003,10,30,238,10100,10100,44.75,193.25,,
2003,10,31,187,10100,10100,44.75,142.25,,
2003,11,1,168,10100,10100,44.75,123.25,,
2003,11,2,156,10100,10100,44.75,111.25,,
2003,11,3,147,10100,10100,44.75,102.25,,
2003,11,4,143,10100,10100,44.75,98.25,,
2003,11,5,261,10100,10100,44.75,216.25,,
2003,11,6,238,10100,10100,44.75,193.25,,
2003,11,7,191,10100,10100,44.75,146.25,,
2003,11,8,154,10100,10100,44.75,109.25,,
2003,11,9,142,10100,10100,44.75,97.25,,
2003,11,10,137,10100,10100,44.75,92.25,,
2003,11,11,136,10100,10100,44.75,91.25,,
2003,11,12,177,10100,10100,44.75,132.25,,
2003,11,13,155,10100,10100,44.75,110.25,,
2003,11,14,134,10100,10100,44.75,89.25,,
2003,11,15,130,10100,10100,44.75,85.25,,
2003,11,16,126,10100,10100,44.75,81.25,,
2003,11,17,124,10100,10100,44.75,79.25,,
2003,11,18,121,10100,10100,44.75,76.25,,
2003,11,19,845,10100,10100,44.75,800.25,,
2003,11,20,521,10100,10100,44.75,476.25,,
2003,11,21,215,10100,10100,44.75,170.25,,
2003,11,22,179,10100,10100,44.75,134.25,,
2003,11,23,164,10100,10100,44.75,119.25,,
2003,11,24,159,10100,10100,44.75,114.25,,
2003,11,25,183,10100,10100,44.75,138.25,,
2003,11,26,150,10100,10100,44.75,105.25,,
2003,11,27,145,10100,10100,44.75,100.25,,
2003,11,28,308,10100,10100,44.75,263.25,,
2003,11,29,357,10100,10100,44.75,312.25,,
2003,11,30,185,10100,10100,44.75,140.25,,
2003,12,1,166,10100,10100,44.75,121.25,,
2003,12,2,150,10100,10100,44.75,105.25,,
2003,12,3,143,10100,10100,44.75,98.25,,
2003,12,4,139,10100,10100,44.75,94.25,,
2003,12,5,167,10100,10100,44.75,122.25,,
2003,12,6,183,10100,10100,44.75,138.25,,
2003,12,7,166,10100,10100,44.75,121.25,,
2003,12,8,154,10100,10100,44.75,109.25,,
2003,12,9,150,10100,10100,44.75,105.25,,
2003,12,10,189,10100,10100,44.75,144.25,,
2003,12,11,3707,10100,10100,44.75,3662.25,,
2003,12,12,365,10100,10100,44.75,320.25,,
2003,12,13,260,10100,10100,44.75,215.25,,
2003,12,14,302,10100,10100,44.75,257.25,,
2003,12,15,351,10100,10100,44.75,306.25,,
2003,12,16,267,10100,10100,44.75,222.25,,
2003,12,17,562,10100,10100,44.75,517.25,,
2003,12,18,310,10100,10100,44.75,265.25,,
2003,12,19,247,10100,10100,44.75,202.25,,
2003,12,20,223,10100,10100,44.75,178.25,,
2003,12,21,203,10100,10100,44.75,158.25,,
2003,12,22,200,10100,10100,44.75,155.25,,
2003,12,23,197,10100,10100,44.75,152.25,,
2003,12,24,324,10100,10100,44.75,279.25,,
2003,12,25,240,10100,10100,44.75,195.25,,
2003,12,26,199,10100,10100,44.75,154.25,,
2003,12,27,189,10100,10100,44.75,144.25,,
2003,12,28,180,10100,10100,44.75,135.25,,
2003,12,29,176,10100,10100,44.75,131.25,,
2003,12,30,176,10100,10100,44.75,131.25,,
2003,12,31,165,10100,10100,44.75,120.25,,
2004,1,1,162,10100,10100,44.75,117.25,,
2004,1,2,172,10100,10100,44.75,127.25,,
2004,1,3,168,10100,10100,44.75,123.25,,
2004,1,4,163,10100,10100,44.75,118.25,,
2004,1,5,183,10100,10100,44.75,138.25,,
2004,1,6,172,10100,10100,44.75,127.25,,
2004,1,7,145,10100,10100,44.75,100.25,,
2004,1,8,140,10100,10100,44.75,95.25,,
2004,1,9,141,10100,10100,44.75,96.25,,
2004,1,10,137,10100,10100,44.75,92.25,,
2004,1,11,163,10100,10100,44.75,118.25,,
2004,1,12,133,10100,10100,44.75,88.25,,
2004,1,13,136,10100,10100,44.75,91.25,,
2004,1,14,132,10100,10100,44.75,87.25,,
2004,1,15,128,10100,10100,44.75,83.25,,
2004,1,16,120,10100,10100,44.75,75.25,,
2004,1,17,117,10100,10100,44.75,72.25,,
2004,1,18,136,10100,10100,44.75,91.25,,
2004,1,19,134,10100,10100,44.75,89.25,,
2004,1,20,124,10100,10100,44.75,79.25,,
2004,1,21,117,10100,10100,44.75,72.25,,
2004,1,22,110,10100,10100,44.75,65.25,,
2004,1,23,104,10100,10100,44.75,59.25,,
2004,1,24,100,10100,10100,44.75,55.25,,
2004,1,25,97,10100,10100,44.75,52.25,,
2004,1,26,101,10100,10100,44.75,56.25,,
2004,1,27,111,10100,10100,44.75,66.25,,
2004,1,28,110,10100,10100,44.75,65.25,,
2004,1,29,105,10100,10100,44.75,60.25,,
2004,1,30,100,10100,10100,44.75,55.25,,
2004,1,31,96,10100,10100,44.75,51.25,,
2004,2,1,92,10100,10100,44.75,47.25,,
2004,2,2,91,10100,10100,44.75,46.25,,
2004,2,3,218,10100,10100,44.75,173.25,,
2004,2,4,255,10100,10100,44.75,210.25,,
2004,2,5,159,10100,10100,44.75,114.25,,
2004,2,6,1676,10100,10100,44.75,1631.25,,
2004,2,7,872,10100,10100,44.75,827.25,,
2004,2,8,291,10100,10100,44.75,246.25,,
2004,2,9,181,10100,10100,44.75,136.25,,
2004,2,10,340,10100,10100,44.75,295.25,,
2004,2,11,282,10100,10100,44.75,237.25,,
2004,2,12,214,10100,10100,44.75,169.25,,
2004,2,13,210,10100,10100,44.75,165.25,,
2004,2,14,180,10100,10100,44.75,135.25,,
2004,2,15,164,10100,10100,44.75,119.25,,
2004,2,16,145,10100,10100,44.75,100.25,,
2004,2,17,136,10100,10100,44.75,91.25,,
2004,2,18,134,10100,10100,44.75,89.25,,
2004,2,19,153,10100,10100,44.75,108.25,,
2004,2,20,162,10100,10100,44.75,117.25,,
2004,2,21,167,10100,10100,44.75,122.25,,
2004,2,22,152,10100,10100,44.75,107.25,,
2004,2,23,139,10100,10100,44.75,94.25,,
2004,2,24,142,10100,10100,44.75,97.25,,
2004,2,25,139,10100,10100,44.75,94.25,,
2004,2,26,127,10100,10100,44.75,82.25,,
2004,2,27,122,10100,10100,44.75,77.25,,
2004,2,28,120,10100,10100,44.75,75.25,,
2004,2,29,117,10100,10100,44.75,72.25,,
2004,3,1,117,10100,10100,44.75,72.25,,
